N,D,bonus,condition,seed,update,eat0,eat1,selectivity,zaps,ret
12,100,0.5,none,0,272,93.92578125,116.32421875,0.0,16.109375,-6.534700393676758
12,100,0.5,none,0,273,93.75390625,116.7109375,0.0,16.06640625,-6.8206706047058105
12,100,0.5,none,0,274,94.7578125,117.4296875,0.0,16.11328125,-6.914843559265137
12,100,0.5,none,0,275,93.45703125,117.07421875,0.0,16.00390625,-6.747330665588379
12,100,0.5,none,0,276,93.58203125,117.0078125,0.0,15.80078125,-6.84238338470459
12,100,0.5,none,0,277,93.76953125,117.33984375,0.0,15.8125,-6.652539253234863
12,100,0.5,none,0,278,93.83203125,116.6171875,0.0,16.23828125,-6.74033260345459
12,100,0.5,none,0,279,93.46484375,117.1640625,0.0,16.3515625,-6.675748825073242
12,100,0.5,none,0,280,95.875,117.0859375,0.0,16.20703125,-7.25693416595459
12,100,0.5,none,0,281,95.19921875,117.4609375,0.0,15.94921875,-6.833431243896484
12,100,0.5,none,0,282,96.5390625,117.0,0.0,15.84765625,-6.876529693603516
12,100,0.5,none,0,283,94.6640625,117.0625,0.0,16.07421875,-6.78515625
12,100,0.5,none,0,284,97.234375,117.05859375,0.0,15.6640625,-6.969075679779053
12,100,0.5,none,0,285,94.8828125,116.87890625,0.0,16.0234375,-6.76132869720459
12,100,0.5,none,0,286,94.5546875,118.13671875,0.0,16.19140625,-6.650325775146484
12,100,0.5,none,0,287,94.40625,117.875,0.0,15.7421875,-6.580794334411621
12,100,0.5,none,0,288,93.765625,117.99609375,0.0,15.84765625,-6.331478118896484
12,100,0.5,none,0,289,94.62890625,117.1484375,0.0,15.86328125,-6.89697265625
12,100,0.5,none,0,290,94.125,117.39453125,0.0,16.05859375,-6.652799129486084
12,100,0.5,none,0,291,93.8828125,117.70703125,0.0,16.12109375,-6.650651454925537
12,100,0.5,none,0,292,94.0859375,117.39453125,0.0,16.3203125,-6.6240234375
12,100,0.5,none,0,293,94.56640625,117.671875,0.0,16.01171875,-6.508528709411621
12,100,0.5,none,0,294,94.07421875,118.57421875,0.0,15.96875,-6.413867473602295
12,100,0.5,none,0,295,94.1171875,117.0703125,0.0,16.0,-6.677831649780273
12,100,0.5,none,0,296,93.88671875,118.32421875,0.0,15.96484375,-6.497493743896484
12,100,0.5,none,0,297,94.17578125,117.88671875,0.0,15.58984375,-6.487987518310547
12,100,0.5,none,0,298,94.3203125,117.5078125,0.0,15.8828125,-6.414192199707031
12,100,0.5,none,0,299,94.69140625,118.5625,0.0,15.8125,-6.587174892425537
12,100,0.5,none,0,300,94.26171875,117.59375,0.0,15.94921875,-6.6111979484558105
12,100,0.5,none,0,301,94.03515625,118.19140625,0.0,15.96875,-6.69589900970459
12,100,0.5,none,0,302,93.21875,119.1640625,0.0,15.9296875,-6.18222713470459
12,100,0.5,none,0,303,93.40234375,117.58984375,0.0,16.203125,-6.802864074707031
12,100,0.5,none,0,304,92.75390625,118.484375,0.0,15.9765625,-6.57089900970459
12,100,0.5,none,0,305,93.2109375,118.296875,0.0,16.15234375,-6.551822662353516
12,100,0.5,none,0,306,93.296875,118.03515625,0.0,15.9296875,-6.4290690422058105
12,100,0.5,none,0,307,93.5703125,118.98828125,0.0,16.00390625,-6.442285060882568
12,100,0.5,none,0,308,94.47265625,117.734375,0.0,15.37890625,-6.4503583908081055
12,100,0.5,none,0,309,93.6640625,117.59375,0.0,16.05078125,-6.40234375
12,100,0.5,none,0,310,93.3125,118.921875,0.0,16.1484375,-6.333691596984863
